@relation noProbing_nonan_noid

@attribute AutoCorrelation numeric
@attribute CardinalityAtFour numeric
@attribute CardinalityAtThree numeric
@attribute CardinalityAtTwo numeric
@attribute Dimensionality numeric
@attribute MajorityClassPercentage numeric
@attribute MajorityClassSize numeric
@attribute MaxCardinalityOfNominalAttributes numeric
@attribute MaxCardinalityOfNumericAttributes numeric
@attribute MaxKurtosisOfNumericAtts numeric
@attribute MaxMeansOfNumericAtts numeric
@attribute MaxNominalAttDistinctValues numeric
@attribute MaxSkewnessOfNumericAtts numeric
@attribute MaxStdDevOfNumericAtts numeric
@attribute MeanCardinalityOfNominalAttributes numeric
@attribute MeanCardinalityOfNumericAttributes numeric
@attribute MeanKurtosisOfNumericAtts numeric
@attribute MeanMeansOfNumericAtts numeric
@attribute MeanNominalAttDistinctValues numeric
@attribute MeanSkewnessOfNumericAtts numeric
@attribute MeanStdDevOfNumericAtts numeric
@attribute MinCardinalityOfNominalAttributes numeric
@attribute MinCardinalityOfNumericAttributes numeric
@attribute MinKurtosisOfNumericAtts numeric
@attribute MinMeansOfNumericAtts numeric
@attribute MinNominalAttDistinctValues numeric
@attribute MinSkewnessOfNumericAtts numeric
@attribute MinStdDevOfNumericAtts numeric
@attribute MinorityClassPercentage numeric
@attribute MinorityClassSize numeric
@attribute NumberOfBinaryFeatures numeric
@attribute NumberOfClasses numeric
@attribute NumberOfFeatures numeric
@attribute NumberOfInstances numeric
@attribute NumberOfInstancesWithMissingValues numeric
@attribute NumberOfMissingValues numeric
@attribute NumberOfNumericFeatures numeric
@attribute NumberOfSymbolicFeatures numeric
@attribute PercentageOfBinaryFeatures numeric
@attribute PercentageOfInstancesWithMissingValues numeric
@attribute PercentageOfMissingValues numeric
@attribute PercentageOfNumericFeatures numeric
@attribute PercentageOfSymbolicFeatures numeric
@attribute Quartile1KurtosisOfNumericAtts numeric
@attribute Quartile1MeansOfNumericAtts numeric
@attribute Quartile1SkewnessOfNumericAtts numeric
@attribute Quartile1StdDevOfNumericAtts numeric
@attribute Quartile2KurtosisOfNumericAtts numeric
@attribute Quartile2MeansOfNumericAtts numeric
@attribute Quartile2SkewnessOfNumericAtts numeric
@attribute Quartile2StdDevOfNumericAtts numeric
@attribute Quartile3KurtosisOfNumericAtts numeric
@attribute Quartile3MeansOfNumericAtts numeric
@attribute Quartile3SkewnessOfNumericAtts numeric
@attribute Quartile3StdDevOfNumericAtts numeric
@attribute StdevCardinalityOfNominalAttributes numeric
@attribute StdevCardinalityOfNumericAttributes numeric
@attribute StdvNominalAttDistinctValues numeric
@attribute weka.classifiers.bayes.BayesNet numeric
@attribute weka.classifiers.bayes.NaiveBayes numeric
@attribute weka.classifiers.bayes.NaiveBayesMultinomial numeric
@attribute weka.classifiers.functions.Logistic numeric
@attribute weka.classifiers.functions.MultilayerPerceptron numeric
@attribute weka.classifiers.functions.SGD numeric
@attribute weka.classifiers.functions.SMO numeric
@attribute weka.classifiers.functions.SimpleLogistic numeric
@attribute weka.classifiers.functions.VotedPerceptron numeric
@attribute weka.classifiers.lazy.IBk numeric
@attribute weka.classifiers.lazy.KStar numeric
@attribute weka.classifiers.rules.DecisionTable numeric
@attribute weka.classifiers.rules.JRip numeric
@attribute weka.classifiers.rules.OneR numeric
@attribute weka.classifiers.rules.PART numeric
@attribute weka.classifiers.rules.ZeroR numeric
@attribute weka.classifiers.trees.DecisionStump numeric
@attribute weka.classifiers.trees.J48 numeric
@attribute weka.classifiers.trees.LMT numeric
@attribute weka.classifiers.trees.REPTree numeric
@attribute weka.classifiers.trees.RandomForest numeric
@attribute weka.classifiers.trees.RandomTree numeric

@data
0.429439,1679942880,12085920,57552,0.009643,0.582857,1632,5,264,317.570313,110.787984,5,15.647263,34.209359,2.142857,165,67.682179,46.566607,2.142857,4.054667,17.836509,2,65,4.621658,0.997912,2,1.316901,0.183788,0.011071,31,20,5,27,2800,0,0,6,21,0.740741,0,0,0.222222,0.777778,7.022832,1.768203,1.360651,0.595984,11.740577,28.25819,1.728268,20.394838,118.840123,109.501296,5.810867,31.879476,0.654654,77.912772,0.654654,64.441777,55.870348,0,70.612245,70.108043,0,71.284514,70.732293,0,59.639856,60.936375,67.082833,68.691477,64.2497,66.530612,58.583433,62.088836,65.642257,70.732293,68.619448,70.684274,60.816327
0.429439,1679942880,12085920,57552,0.009643,0.582857,1632,5,264,317.570313,110.787984,5,15.647263,34.209359,2.142857,165,67.682179,46.566607,2.142857,4.054667,17.836509,2,65,4.621658,0.997912,2,1.316901,0.183788,0.011071,31,20,5,27,2800,0,0,6,21,0.740741,0,0,0.222222,0.777778,7.022832,1.768203,1.360651,0.595984,11.740577,28.25819,1.728268,20.394838,118.840123,109.501296,5.810867,31.879476,0.654654,77.912772,0.654654,64.441777,55.870348,0,70.612245,70.108043,0,71.284514,70.732293,0,59.639856,60.936375,67.082833,68.691477,64.2497,66.530612,58.583433,62.088836,65.642257,70.732293,68.619448,70.684274,60.816327
0.429439,1679942880,12085920,57552,0.009643,0.582857,1632,5,264,317.570313,110.787984,5,15.647263,34.209359,2.142857,165,67.682179,46.566607,2.142857,4.054667,17.836509,2,65,4.621658,0.997912,2,1.316901,0.183788,0.011071,31,20,5,27,2800,0,0,6,21,0.740741,0,0,0.222222,0.777778,7.022832,1.768203,1.360651,0.595984,11.740577,28.25819,1.728268,20.394838,118.840123,109.501296,5.810867,31.879476,0.654654,77.912772,0.654654,64.441777,55.870348,0,70.612245,70.108043,0,71.284514,70.732293,0,59.639856,60.936375,67.082833,68.691477,64.2497,66.530612,58.583433,62.088836,65.642257,70.732293,68.619448,70.684274,60.816327
0.429439,1679942880,12085920,57552,0.009643,0.582857,1632,5,264,317.570313,110.787984,5,15.647263,34.209359,2.142857,165,67.682179,46.566607,2.142857,4.054667,17.836509,2,65,4.621658,0.997912,2,1.316901,0.183788,0.011071,31,20,5,27,2800,0,0,6,21,0.740741,0,0,0.222222,0.777778,7.022832,1.768203,1.360651,0.595984,11.740577,28.25819,1.728268,20.394838,118.840123,109.501296,5.810867,31.879476,0.654654,77.912772,0.654654,64.441777,55.870348,0,70.612245,70.108043,0,71.284514,70.732293,0,59.639856,60.936375,67.082833,68.691477,64.2497,66.530612,58.583433,62.088836,65.642257,70.732293,68.619448,70.684274,60.816327
0.429439,1679942880,12085920,57552,0.009643,0.582857,1632,5,264,317.570313,110.787984,5,15.647263,34.209359,2.142857,165,67.682179,46.566607,2.142857,4.054667,17.836509,2,65,4.621658,0.997912,2,1.316901,0.183788,0.011071,31,20,5,27,2800,0,0,6,21,0.740741,0,0,0.222222,0.777778,7.022832,1.768203,1.360651,0.595984,11.740577,28.25819,1.728268,20.394838,118.840123,109.501296,5.810867,31.879476,0.654654,77.912772,0.654654,64.441777,55.870348,0,70.612245,70.108043,0,71.284514,70.732293,0,59.639856,60.936375,67.082833,68.691477,64.2497,66.530612,58.583433,62.088836,65.642257,70.732293,68.619448,70.684274,60.816327
0.721443,80,40,20,0.016,0.114,57,10,2,0.736318,0.818,10,0.426583,0.492326,10,2,-1.117358,0.656571,10,-0.726412,0.457294,10,2,-1.87276,0.396,10,-1.653296,0.386231,0.074,37,0,10,8,500,0,0,7,1,0,0,0,0.875,0.125,-1.825345,0.59,-1.062339,0.442307,-1.479942,0.67,-0.725255,0.470684,-0.874953,0.734,-0.36708,0.489554,0,0,0,75,73.382353,75,74.411765,72.058824,0,74.705882,75.588235,0,73.088235,75.294118,68.088235,71.029412,20.735294,73.970588,11.764706,20.882353,72.5,75.588235,72.794118,72.352941,71.176471
0.860514,3108339360,22044960,90720,0.005832,0.924708,3488,3,324,3772,0.515102,3,61.41661,0.459626,3,56.333333,229.973595,0.076309,3,8.323515,0.13812,3,2,-1.265233,0.000265,3,-0.198398,0.007421,0.024655,93,0,3,22,3772,0,0,21,1,0,0,0,0.954545,0.045455,9.218521,0.012195,2.091439,0.03399,22.528475,0.025186,4.803345,0.117716,77.466846,0.103787,8.907006,0.204414,0,102.361288,0,98.544809,96.078083,92.670807,97.03638,95.847382,0,93.78882,96.912156,0,92.28039,92.386868,98.704525,99.503106,96.379769,99.556344,92.724046,95.723159,99.556344,99.556344,99.609583,99.503106,98.935226
0.412497,11080144000,69250900,275900,0.00245,0.448755,2198,7,890,37.5646,138.360657,7,5.023331,42.498065,7,209.818182,7.066219,18.432687,7,1.30042,6.105775,7,68,-0.698425,0.045772,7,0.39071,0.002991,0.001021,5,0,7,12,4898,0,0,11,1,0,0,0,0.916667,0.083333,0.571853,0.334192,0.487342,0.100795,3.46982,3.188267,0.977773,0.151001,9.793807,10.514267,1.406745,5.072058,0,237.74811,0,47.241615,44.736482,39.644079,53.073238,54.30527,0,51.512663,52.648871,0,61.875428,62.299795,51.170431,52.950034,45.229295,57.05681,45.037645,45.037645,56.865161,56.454483,54.537988,67.214237,59.575633
0.998181,2731337408800,2181579400,1701700,0.007455,0.090909,500,11,1309,11.448611,-0.242159,11,2.668851,0.348366,11,988.625,1.198135,-0.605517,11,0.285314,0.233201,11,696,-1.080512,-1.098305,11,-1.140241,0.138977,0.090909,500,0,11,41,5500,0,0,40,1,0,0,0,0.97561,0.02439,-0.618643,-0.70752,-0.286449,0.200572,0.030664,-0.580428,0.027157,0.222247,1.086225,-0.485276,0.518894,0.253511,0,174.068022,0,79.755949,78.377059,0,99.707138,99.694936,0,98.840757,99.536303,0,99.0482,98.633313,77.010372,91.860891,41.635143,93.56925,9.090909,18.181818,92.776083,99.536303,90.71385,97.99878,90.787065
0.519594,3088260000,18060000,84000,0.021739,0.555072,383,2,350,214.669972,0.356522,2,13.140655,0.999649,2,83.357143,21.295222,-0.35136,2,1.677497,0.506001,2,2,-1.997138,-0.979652,2,-1.944725,0.104202,0.444928,307,1,2,15,690,0,0,14,1,0.066667,0,0,0.933333,0.066667,-1.544179,-0.822982,-0.261007,0.219172,0.506963,-0.18913,0.380999,0.393276,13.381824,-0.058166,2.785267,0.948764,0,116.531678,0,85.686275,72.54902,0,87.156863,85,85.686275,85.882353,86.372549,87.254902,80.098039,77.45098,85.588235,85,85.882353,83.431373,55.392157,85.882353,84.803922,86.372549,84.901961,87.254902,79.411765
0.999375,81,27,9,0.013125,0.5,800,3,0,0,0,3,0,0,2.952381,0,0,0,2.952381,0,0,2,0,0,0,2,0,0,0.5,800,1,2,21,1600,0,0,0,21,0.047619,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.218218,0,0.218218,49.16318,49.246862,0,49.372385,56.65272,49.916318,51.087866,49.790795,49.121339,54.769874,54.937238,57.698745,57.90795,50,56.025105,50,49.623431,53.933054,53.34728,53.514644,57.698745,52.09205
0.999375,81,27,9,0.013125,0.5,800,3,0,0,0,3,0,0,2.857143,0,0,0,2.857143,0,0,2,0,0,0,2,0,0,0.5,800,3,2,21,1600,0,0,0,21,0.142857,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.358569,0,0.358569,47.531381,47.48954,0,47.573222,68.033473,47.824268,48.117155,46.861925,47.782427,61.297071,63.430962,60.083682,70.502092,48.535565,67.991632,50,49.288703,77.531381,59.832636,60.753138,69.748954,54.142259
0.999375,81,27,9,0.013125,0.5,800,3,0,0,0,3,0,0,2.952381,0,0,0,2.952381,0,0,2,0,0,0,2,0,0,0.5,800,1,2,21,1600,0,0,0,21,0.047619,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.218218,0,0.218218,51.631799,51.715481,0,51.757322,54.309623,51.67364,51.757322,51.757322,51.171548,55.271967,55.355649,54.058577,51.380753,50.083682,52.719665,50,50.125523,52.970711,51.757322,52.970711,54.351464,52.426778
0.999375,81,27,9,0.013125,0.5,800,3,0,0,0,3,0,0,2.904762,0,0,0,2.904762,0,0,2,0,0,0,2,0,0,0.5,800,2,2,21,1600,0,0,0,21,0.095238,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.300793,0,0.300793,47.866109,47.949791,0,47.991632,61.589958,48.368201,50.251046,48.158996,49.539749,57.405858,59.16318,59.330544,62.343096,50.502092,58.619247,50,49.958159,60.962343,53.096234,58.535565,61.924686,51.841004
0.999375,81,27,9,0.013125,0.5,800,3,0,0,0,3,0,0,2.904762,0,0,0,2.904762,0,0,2,0,0,0,2,0,0,0.5,800,2,2,21,1600,0,0,0,21,0.095238,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.300793,0,0.300793,49.16318,49.246862,0,49.16318,64.518828,50.753138,49.121339,49.456067,52.09205,60.878661,62.09205,59.372385,64.811715,50.585774,61.506276,50,49.623431,60.711297,55.146444,60.334728,64.686192,51.799163
0.999375,81,27,9,0.013125,0.5,800,3,0,0,0,3,0,0,2.952381,0,0,0,2.952381,0,0,2,0,0,0,2,0,0,0.5,800,1,2,21,1600,0,0,0,21,0.047619,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.218218,0,0.218218,49.16318,49.246862,0,49.372385,56.65272,49.916318,51.087866,49.790795,49.121339,54.769874,54.937238,57.698745,57.90795,50,56.025105,50,49.623431,53.933054,53.34728,53.514644,57.698745,52.09205
0.999375,81,27,9,0.013125,0.5,800,3,0,0,0,3,0,0,2.857143,0,0,0,2.857143,0,0,2,0,0,0,2,0,0,0.5,800,3,2,21,1600,0,0,0,21,0.142857,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.358569,0,0.358569,47.531381,47.48954,0,47.573222,68.033473,47.824268,48.117155,46.861925,47.782427,61.297071,63.430962,60.083682,70.502092,48.535565,67.991632,50,49.288703,77.531381,59.832636,60.753138,69.748954,54.142259
0.999375,81,27,9,0.013125,0.5,800,3,0,0,0,3,0,0,2.952381,0,0,0,2.952381,0,0,2,0,0,0,2,0,0,0.5,800,1,2,21,1600,0,0,0,21,0.047619,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.218218,0,0.218218,51.631799,51.715481,0,51.757322,54.309623,51.67364,51.757322,51.757322,51.171548,55.271967,55.355649,54.058577,51.380753,50.083682,52.719665,50,50.125523,52.970711,51.757322,52.970711,54.351464,52.426778
0.999375,81,27,9,0.013125,0.5,800,3,0,0,0,3,0,0,2.904762,0,0,0,2.904762,0,0,2,0,0,0,2,0,0,0.5,800,2,2,21,1600,0,0,0,21,0.095238,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.300793,0,0.300793,47.866109,47.949791,0,47.991632,61.589958,48.368201,50.251046,48.158996,49.539749,57.405858,59.16318,59.330544,62.343096,50.502092,58.619247,50,49.958159,60.962343,53.096234,58.535565,61.924686,51.841004
0.999375,81,27,9,0.013125,0.5,800,3,0,0,0,3,0,0,2.904762,0,0,0,2.904762,0,0,2,0,0,0,2,0,0,0.5,800,2,2,21,1600,0,0,0,21,0.095238,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.300793,0,0.300793,49.16318,49.246862,0,49.16318,64.518828,50.753138,49.121339,49.456067,52.09205,60.878661,62.09205,59.372385,64.811715,50.585774,61.506276,50,49.623431,60.711297,55.146444,60.334728,64.686192,51.799163
0.386935,14779800,321300,6300,0.082707,0.240602,96,10,90,14.112096,70.786967,10,-0.603136,24.375254,5.904762,34.166667,4.312177,26.321846,5.904762,-1.937515,9.067699,2,13,-1.182338,9.488722,2,-3.629829,1.920551,0.110276,44,2,5,33,399,0,0,12,21,0.060606,0,0,0.363636,0.636364,0.094546,13.018797,-3.050894,2.902287,1.286607,18.52005,-1.533929,5.328218,10.341805,40.238722,-1.188849,14.733763,2.527939,25.081081,2.527939,53.928571,49.821429,0,58.928571,58.035714,0,56.428571,59.642857,0,59.642857,59.464286,54.285714,56.071429,45.178571,56.607143,24.107143,35.535714,57.678571,58.035714,56.964286,60,60.714286
0.599305,32,16,8,0.012731,0.700231,1210,4,0,0,0,4,0,0,2.090909,0,0,0,2.090909,0,0,2,0,0,0,2,0,0,0.037616,65,21,4,22,1728,0,0,0,22,0.954545,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.426401,0,0.426401,86.315789,86.237817,0,93.216374,99.064327,0,92.748538,92.475634,0,91.65692,91.65692,85.380117,92.865497,70.565302,96.68616,70.565302,70.565302,95.906433,96.062378,94.035088,96.374269,90.682261
0.997895,4819088260,22414364,103292,0.355042,0.565126,269,2,476,215.738974,237.5,2,13.575335,137.553626,2,153.321429,3.60411,-50.567827,2,0.27762,78.764501,2,29,-1.588482,-265.092437,2,-1.830698,11.964088,0.434874,207,1,2,169,476,0,0,168,1,0.005917,0,0,0.994083,0.005917,-1.043877,-86.430147,-0.470374,66.295204,-0.427189,-56.206933,-0.056101,79.488178,1.470227,-14.176471,0.500204,93.72352,0,46.537902,0,92,80.285714,0,98.857143,99.857143,99.857143,100,100,76.857143,89.285714,71.428571,100,100,100,100,56.428571,100,100,100,100,97.428571,85.571429
0.999848,515908737630,1231285770,2870130,0.025614,0.845862,5581,2,6598,51.136196,3298.5,2,6.318253,1904.82287,2,355.482143,1.680529,-25.466439,2,0.468864,96.431588,2,102,-1.622866,-265.690967,2,-1.435754,13.97525,0.154138,1017,1,2,169,6598,0,0,168,1,0.005917,0,0,0.994083,0.005917,-1.041177,-86.987307,-0.212293,69.202128,-0.520812,-53.708775,0.085465,85.431836,1.089546,-1.111018,0.655343,101.851371,0,489.747252,0,93.920081,89.286798,0,99.979767,100,100,100,100,90.692969,97.31917,91.320182,100,100,100,100,84.623166,100,100,100,100,99.645928,97.642893
0.37551,24,12,6,0.056811,0.519146,1654,3,0,0,0,3,0,0,2.005525,0,0,0,2.005525,0,0,2,0,0,0,2,0,0,0.240113,765,180,3,181,3186,0,0,0,181,0.994475,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.074329,0,0.074329,93.739496,93.634454,0,90.084034,94.201681,0,92.184874,95.693277,0,73.823529,75.714286,88.088235,91.638655,63.487395,91.848739,51.995798,62.436975,91.97479,95.693277,92.668067,94.684874,75.966387
0.98773,29469825,467775,6237,0.024465,0.437309,143,5,81,105.635879,0.503119,5,10.343588,0.217333,5,51.142857,17.380384,0.49699,5,1.963255,0.134393,5,1,-1.056151,0.484771,5,-0.129224,0,0.061162,20,0,5,8,327,0,0,7,1,0,0,0,0.875,0.125,-0.993891,0.49419,0.022443,0.049654,-0.326048,0.49945,0.360753,0.149935,27.404826,0.5,3.163893,0.206947,0,34.787108,0,83.736264,86.373626,45.054945,85.714286,85.274725,0,84.395604,87.252747,0,82.197802,82.637363,80.879121,81.978022,65.054945,82.637363,45.054945,67.692308,86.593407,87.252747,83.516484,87.252747,80.659341
0.999684,2884476240,18141360,75589,0.00822,0.952261,3012,3,281,11.274715,139.273475,3,1.370765,113.336785,2.052632,166.428571,0.975402,79.264803,2.052632,-0.01331,56.585628,2,53,-1.810201,31.306355,2,-3.519764,8.984891,0.047739,151,18,2,26,3163,0,0,7,19,0.692308,0,0,0.269231,0.730769,-1.768761,49.456529,-0.029693,21.727338,-0.745894,73.073348,0.226495,32.589482,1.602664,131.981663,0.914854,107.492721,0.229416,97.18686,0.229416,97.167019,93.234672,0,95.940803,97.272727,95.792812,95.348837,95.856237,95.348837,96.448203,97.167019,96.53277,96.955603,95.602537,97.906977,95.348837,95.348837,97.801268,97.420719,97.505285,97.970402,96.892178
0.098468,80,40,20,0.007813,0.105313,337,10,0,0,0,10,0,0,2.32,0,0,0,2.32,0,0,2,0,0,0,2,0,0,0.0925,296,24,10,25,3200,0,0,0,25,0.96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,1.6,73.403805,73.382664,0,73.150106,67.547569,0,72.621564,72.875264,0,51.945032,55.200846,70.549683,70.443975,19.154334,63.276956,10.570825,19.4926,71.331924,72.875264,72.029598,72.241015,53.298097
0.969053,80,40,20,0.0025,0.106563,341,10,0,0,0,10,0,0,3,0,0,0,3,0,0,2,0,0,0,2,0,0,0.084375,270,7,10,8,3200,0,0,0,8,0.875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.828427,0,2.828427,73.150106,73.150106,0,72.896406,73.382664,0,73.086681,73.065539,0,73.002114,73.615222,72.684989,69.852008,19.027484,73.382664,10.676533,18.794926,73.171247,73.065539,72.727273,73.192389,72.832981
0.667423,16,8,4,0.008308,0.779456,1032,2,0,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,0.220544,292,11,2,11,1324,0,0,0,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.005076,87.055838,0,100,100,100,100,99.796954,99.695431,94.314721,91.675127,87.411168,94.060914,78.172589,100,78.172589,78.172589,98.832487,99.796954,98.629442,99.796954,94.568528
0.990654,21972500,467500,8500,0.027907,0.697674,150,3,100,36.849606,109.595349,3,5.492283,13.145447,3,66.8,14.473016,25.70586,3,2.660062,6.690169,3,47,1.593079,2.050233,3,-0.505935,1.419486,0.139535,30,0,3,6,215,0,0,5,1,0,0,0,0.833333,0.166667,1.613709,2.465116,0.263044,3.058424,11.518668,4.19907,3.008418,6.118031,28.809496,59.7,4.882903,10.607983,0,24.273442,0,95.409836,97.04918,0,96.065574,96.721311,0,88.52459,95.409836,0,97.377049,93.770492,92.786885,93.114754,90.491803,94.42623,72.131148,79.344262,93.114754,95.409836,92.131148,96.393443,93.114754
0.64527,1037920494,8438378,61594,0.000172,0.785966,45586,7,299,7698.224846,85.349121,7,31.687853,217.597675,7,123.222222,1817.650225,30.210552,7,2.368864,48.335746,7,51,0.543597,-0.019448,7,-21.86181,8.902769,0.000172,10,0,7,10,58000,0,0,9,1,0,0,0,0.9,0.1,4.065282,0.933931,-0.765414,12.674755,8.438484,34.549862,1.096129,21.660139,4313.275528,49.561422,4.340695,57.239775,0,81.929509,0,99.381254,92.193214,0,96.714204,99.742381,0,96.701553,95.970098,0,99.919494,99.888442,99.72973,99.942496,94.692352,99.957447,78.631397,86.916619,99.937895,99.935595,99.944796,99.983899,99.960897
0.220657,1728,288,48,0.012195,0.310507,331,8,0,0,0,8,0,0,3.692308,0,0,0,3.692308,0,0,1,0,0,0,1,0,0,0.040338,43,4,6,13,1066,0,0,0,13,0.307692,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.136376,0,2.136376,74.790997,74.598071,0,75.819936,72.733119,0,75.305466,75.884244,0,72.861736,73.697749,74.855305,70.418006,61.543408,73.633441,31.511254,54.019293,74.276527,75.884244,74.598071,73.954984,73.311897
0.446809,1373651136,9605952,66708,0.007505,0.425891,681,6,436,41.715787,46.467792,6,5.680347,32.895324,6,132.090909,8.308796,8.134219,6,1.683114,4.392625,6,60,-0.788998,0.087467,6,0.071288,0.001887,0.006254,10,0,6,12,1599,0,0,11,1,0,0,0,0.916667,0.083333,0.806943,0.527821,0.318337,0.154386,1.225542,2.538806,0.982751,0.194801,11.720251,10.422983,2.428672,1.741096,0,105.650797,0,57.452229,52.526539,44.458599,60.59448,60.59448,0,58.980892,60.509554,0,60.382166,62.165605,57.324841,55.711253,53.842887,59.150743,43.099788,56.135881,58.216561,59.745223,57.791932,68.152866,59.575372
0.999375,81,27,9,0.013125,0.5,800,3,0,0,0,3,0,0,2.952381,0,0,0,2.952381,0,0,2,0,0,0,2,0,0,0.5,800,1,2,21,1600,0,0,0,21,0.047619,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.218218,0,0.218218,49.16318,49.246862,0,49.372385,56.65272,49.916318,51.087866,49.790795,49.121339,54.769874,54.937238,57.698745,57.90795,50,56.025105,50,49.623431,53.933054,53.34728,53.514644,57.698745,52.09205
0.999375,81,27,9,0.013125,0.5,800,3,0,0,0,3,0,0,2.857143,0,0,0,2.857143,0,0,2,0,0,0,2,0,0,0.5,800,3,2,21,1600,0,0,0,21,0.142857,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.358569,0,0.358569,47.531381,47.48954,0,47.573222,68.033473,47.824268,48.117155,46.861925,47.782427,61.297071,63.430962,60.083682,70.502092,48.535565,67.991632,50,49.288703,77.531381,59.832636,60.753138,69.748954,54.142259
0.972779,709500,70950,7095,0.015737,0.655222,458,10,645,257.717159,1071704.098712,10,13.675326,617095.729819,9,328,130.554403,535852.758226,9,7.870955,308549.114841,2,11,3.391648,1.41774,2,2.066583,2.499862,0.344778,241,1,2,11,699,0,0,2,9,0.090909,0,0,0.181818,0.818182,3.391648,1.41774,2.066583,2.499862,130.554403,535852.758226,7.870955,308549.114841,257.717159,1071704.098712,13.675326,617095.729819,2.645751,448.305699,2.645751,97.294686,96.908213,0,90.917874,96.811594,94.009662,96.038647,94.782609,65.700483,94.396135,73.913043,91.207729,94.10628,92.173913,94.299517,65.700483,89.275362,95.169082,94.782609,92.94686,95.748792,92.270531
0.491049,326928480,4086606,43942,0.020408,0.625,245,5,346,0.696947,2977.584184,5,1.087326,849.40256,4,112.666667,-0.345229,882.095578,4,0.514732,167.797753,3,13,-1.167446,15.681122,3,0.019688,2.761232,0.173469,68,0,3,8,392,0,0,6,2,0,0,0,0.75,0.25,-0.898806,21.504719,0.232182,3.45311,-0.647141,149.441327,0.488339,23.148084,0.551235,2227.13074,0.798097,290.832757,1.414214,122.62898,1.414214,66.548673,70.265487,0,79.292035,81.061947,0,75.575221,78.230088,0,73.80531,81.061947,75.752212,78.584071,79.823009,81.59292,63.716814,67.079646,83.185841,80.353982,81.061947,86.548673,83.539823
0.758352,36128669795000,19227605000,9805000,0.0042,0.8586,4293,10,5000,3.268184,2499.5,10,1.360692,1443.520003,3.8,1024.9375,0.18477,224.322424,3.8,0.139529,109.240687,2,21,-1.2,2.771196,2,-0.210286,0.745514,0.1414,707,3,2,21,5000,0,0,16,5,0.142857,0,0,0.761905,0.238095,-0.021262,9.328744,-0.048525,3.145258,0.082368,65.284434,-0.011004,17.314988,0.193987,160.281325,0.019315,47.819482,3.49285,1337.042581,3.49285,87.54843,88.283233,0,85.370741,92.798931,86.693387,86.573146,85.891784,85.691383,84.822979,82.004008,89.645959,94.655979,87.094188,92.892452,85.905144,85.838343,93.573814,94.789579,93.119572,94.602538,89.338677
0.703286,432,144,36,0.010319,0.829268,884,6,0,0,0,6,0,0,3,0,0,0,3,0,0,1,0,0,0,1,0,0,0.170732,182,5,2,11,1066,0,0,0,11,0.454545,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.67332,0,1.67332,79.495268,79.55836,0,83.091483,80.504732,83.028391,83.091483,83.028391,83.40694,81.198738,82.839117,83.154574,82.902208,83.343849,81.640379,83.280757,83.028391,83.280757,83.028391,82.9653,81.577287,81.388013
0.566818,32,16,8,0.001817,0.676965,1490,2,4,15.282183,0.000202,2,4.155514,1.000852,2,2.666667,4.826956,-0.000269,2,0.684527,1.00046,2,2,-0.75844,-0.000759,2,-1.398987,0.999966,0.323035,711,1,2,4,2201,0,0,3,1,0.25,0,0,0.75,0.25,-0.75844,-0.000759,-1.398987,0.999966,-0.042874,-0.000249,-0.702947,1.000562,15.282183,0.000202,4.155514,1.000852,0,1.154701,0,77.203647,75.258359,0,77.81155,77.507599,77.81155,77.81155,77.81155,77.81155,78.358663,77.355623,77.507599,77.963526,77.81155,78.358663,67.781155,77.81155,78.358663,78.358663,78.328267,78.267477,78.358663
