@relation 'metaData_small_allPerformanceValues-weka.filters.unsupervised.attribute.Remove-R1-48,94-104'

@attribute kNN1NAUC numeric
@attribute kNN1NErrRate numeric
@attribute kNN1NKappa numeric
@attribute NaiveBayesAUC numeric
@attribute NaiveBayesErrRate numeric
@attribute NaiveBayesKappa numeric
@attribute DecisionStumpAUC numeric
@attribute DecisionStumpErrRate numeric
@attribute DecisionStumpKappa numeric
@attribute CfsSubsetEval_kNN1NAUC numeric
@attribute CfsSubsetEval_kNN1NErrRate numeric
@attribute CfsSubsetEval_kNN1NKappa numeric
@attribute CfsSubsetEval_NaiveBayesAUC numeric
@attribute CfsSubsetEval_NaiveBayesErrRate numeric
@attribute CfsSubsetEval_NaiveBayesKappa numeric
@attribute CfsSubsetEval_DecisionStumpAUC numeric
@attribute CfsSubsetEval_DecisionStumpErrRate numeric
@attribute CfsSubsetEval_DecisionStumpKappa numeric
@attribute J48.001.AUC numeric
@attribute J48.001.ErrRate numeric
@attribute J48.001.Kappa numeric
@attribute REPTreeDepth1AUC numeric
@attribute REPTreeDepth1ErrRate numeric
@attribute REPTreeDepth1Kappa numeric
@attribute RandomTreeDepth1AUC numeric
@attribute RandomTreeDepth1ErrRate numeric
@attribute RandomTreeDepth1Kappa numeric
@attribute J48.0001.AUC numeric
@attribute J48.0001.ErrRate numeric
@attribute J48.0001.Kappa numeric
@attribute REPTreeDepth2AUC numeric
@attribute REPTreeDepth2ErrRate numeric
@attribute REPTreeDepth2Kappa numeric
@attribute RandomTreeDepth2AUC numeric
@attribute RandomTreeDepth2ErrRate numeric
@attribute RandomTreeDepth2Kappa numeric
@attribute J48.00001.AUC numeric
@attribute J48.00001.ErrRate numeric
@attribute J48.00001.Kappa numeric
@attribute REPTreeDepth3AUC numeric
@attribute REPTreeDepth3ErrRate numeric
@attribute REPTreeDepth3Kappa numeric
@attribute RandomTreeDepth3AUC numeric
@attribute RandomTreeDepth3ErrRate numeric
@attribute RandomTreeDepth3Kappa numeric
@attribute weka.classifiers.bayes.BayesNet numeric
@attribute weka.classifiers.bayes.NaiveBayes numeric
@attribute weka.classifiers.bayes.NaiveBayesMultinomial numeric
@attribute weka.classifiers.functions.Logistic numeric
@attribute weka.classifiers.functions.MultilayerPerceptron numeric
@attribute weka.classifiers.functions.SGD numeric
@attribute weka.classifiers.functions.SMO numeric
@attribute weka.classifiers.functions.SimpleLogistic numeric
@attribute weka.classifiers.functions.VotedPerceptron numeric
@attribute weka.classifiers.lazy.IBk numeric
@attribute weka.classifiers.lazy.KStar numeric
@attribute weka.classifiers.rules.DecisionTable numeric
@attribute weka.classifiers.rules.JRip numeric
@attribute weka.classifiers.rules.OneR numeric
@attribute weka.classifiers.rules.PART numeric
@attribute weka.classifiers.rules.ZeroR numeric
@attribute weka.classifiers.trees.DecisionStump numeric
@attribute weka.classifiers.trees.J48 numeric
@attribute weka.classifiers.trees.LMT numeric
@attribute weka.classifiers.trees.RandomForest numeric
@attribute weka.classifiers.trees.RandomTree numeric
@attribute weka.classifiers.trees.REPTree numeric

@data
0.569621,0.426,0.13945,0.706911,0.343,0.307502,0.682682,0.308,0.378972,0.90756,0.137,0.724734,0.90756,0.137,0.724734,0.90756,0.137,0.724734,0.87127,0.139,0.71874,0.875,0.172,0.649552,0.761949,0.233,0.527126,0.87127,0.139,0.71874,0.875,0.172,0.649552,0.761949,0.233,0.527126,0.87127,0.139,0.71874,0.875,0.172,0.649552,0.761949,0.233,0.527126,82.491582,64.511785,0,64.713805,66.464646,65.454545,65.656566,64.511785,63.771044,58.047138,63.771044,84.107744,84.242424,74.410774,83.905724,54.545455,68.013468,83.838384,85.252525,88.013468,75.488215,83.771044
0.532367,0.464,0.064818,0.642383,0.368,0.258304,0.709791,0.288,0.418041,0.785443,0.236,0.520325,0.785443,0.236,0.520325,0.785443,0.236,0.520325,0.741997,0.256,0.481361,0.73752,0.304,0.383317,0.582448,0.412,0.165857,0.741997,0.256,0.481361,0.73752,0.304,0.383317,0.582448,0.412,0.165857,0.741997,0.256,0.481361,0.73752,0.304,0.383317,0.582448,0.412,0.165857,81.388889,60.833333,0,59.444444,55,59.722222,58.055556,56.944444,53.888889,53.611111,61.111111,78.333333,75.277778,76.666667,76.388889,54.166667,74.166667,75.277778,77.5,75.833333,67.777778,76.111111
0.947368,0.05,0.899244,0.994987,0.025,0.949749,0.973684,0.025,0.949749,0.97619,0.025,0.95,0.97619,0.025,0.95,0.97619,0.025,0.95,0.97619,0.025,0.95,0.949875,0.05,0.899749,0.97619,0.025,0.95,0.97619,0.025,0.95,0.949875,0.05,0.899749,0.97619,0.025,0.95,0.97619,0.025,0.95,0.949875,0.05,0.899749,0.97619,0.025,0.95,95.555556,86.666667,91.111111,97.777778,95.555556,93.333333,88.888889,97.777778,73.333333,97.777778,95.555556,95.555556,95.555556,97.777778,97.777778,55.555556,95.555556,97.777778,97.777778,97.777778,97.777778,95.555556
0.560107,0.426,0.120126,0.782174,0.222,0.544185,0.778933,0.234,0.530648,0.881166,0.126,0.735827,0.881166,0.126,0.735827,0.881166,0.126,0.735827,0.855535,0.144,0.701468,0.870393,0.142,0.702281,0.693964,0.29,0.392899,0.855535,0.144,0.701468,0.870393,0.142,0.702281,0.693964,0.29,0.392899,0.855535,0.144,0.701468,0.870393,0.142,0.702281,0.693964,0.29,0.392899,84.353741,76.190476,0,68.29932,73.197279,66.122449,68.571429,74.557823,65.170068,55.37415,65.578231,85.034014,84.217687,77.414966,80.272109,59.183673,75.510204,83.945578,85.986395,82.721088,65.578231,83.809524
0.977629,0.022727,0.950201,0.965875,0.068182,0.847536,0.831143,0.121212,0.712731,0.914055,0.068182,0.849085,0.914055,0.068182,0.849085,0.914055,0.068182,0.849085,0.914055,0.068182,0.849085,0.867796,0.090909,0.789137,0.933266,0.060606,0.866532,0.914055,0.068182,0.849085,0.867796,0.090909,0.789137,0.933266,0.060606,0.866532,0.914055,0.068182,0.849085,0.867796,0.090909,0.789137,0.933266,0.060606,0.866532,87.777778,92.222222,0,93.888889,98.333333,97.777778,98.333333,93.888889,90,98.333333,98.333333,90,90,87.222222,93.888889,66.666667,87.222222,93.888889,94.444444,96.666667,95.555556,90.555556
0.559113,0.42,0.120603,0.770525,0.27,0.440299,0.848317,0.15,0.693126,0.868432,0.15,0.691104,0.868432,0.15,0.691104,0.868432,0.15,0.691104,0.860427,0.16,0.671593,0.835591,0.18,0.623116,0.79803,0.2,0.59217,0.860427,0.16,0.671593,0.835591,0.18,0.623116,0.79803,0.2,0.59217,0.860427,0.16,0.671593,0.835591,0.18,0.623116,0.79803,0.2,0.59217,84.444444,70.37037,0,62.222222,65.185185,64.444444,65.925926,86.666667,60,54.814815,62.962963,91.111111,86.666667,85.925926,82.962963,59.259259,84.444444,84.444444,85.185185,79.259259,66.666667,81.481481
0.870414,0.130769,0.738462,0.96142,0.130769,0.738462,0.885089,0.107692,0.784615,0.892899,0.107692,0.784615,0.892899,0.107692,0.784615,0.892899,0.107692,0.784615,0.892899,0.107692,0.784615,0.492308,0.507692,-0.015385,0.803669,0.307692,0.384615,0.892899,0.107692,0.784615,0.492308,0.507692,-0.015385,0.803669,0.307692,0.384615,0.892899,0.107692,0.784615,0.492308,0.507692,-0.015385,0.803669,0.307692,0.384615,81.666667,88.333333,0,88.333333,87.777778,88.333333,88.888889,88.888889,50,84.444444,84.444444,81.666667,84.444444,50,80.555556,50,81.666667,80,88.888889,86.111111,64.444444,50
0.929884,0.065015,0.869122,0.978224,0.086687,0.824674,0.885579,0.167183,0.665028,0.95834,0.068111,0.862819,0.95834,0.068111,0.862819,0.95834,0.068111,0.862819,0.937954,0.065015,0.869122,0.947297,0.06192,0.875549,0.918938,0.080495,0.837876,0.937954,0.065015,0.869122,0.947297,0.06192,0.875549,0.918938,0.080495,0.837876,0.937954,0.065015,0.869122,0.947297,0.06192,0.875549,0.918938,0.080495,0.837876,93.191489,93.404255,0,95.106383,94.255319,96.595745,93.404255,95.957447,94.255319,93.617021,95.106383,93.404255,92.765957,83.404255,92.340426,54.255319,82.553191,93.191489,95.957447,92.553191,90.851064,91.914894
0.614046,0.386,0.228,0.891573,0.184,0.631735,0.66954,0.36,0.277283,0.832205,0.218,0.562671,0.832205,0.218,0.562671,0.832205,0.218,0.562671,0.711092,0.282,0.436631,0.779408,0.256,0.486398,0.651261,0.35,0.301676,0.711092,0.282,0.436631,0.779408,0.256,0.486398,0.651261,0.35,0.301676,0.711092,0.282,0.436631,0.779408,0.256,0.486398,0.651261,0.35,0.301676,73.605442,80.136054,0,79.863946,78.639456,79.727891,78.095238,78.911565,74.965986,62.993197,61.904762,72.92517,70.340136,65.442177,74.965986,51.020408,63.265306,73.877551,78.911565,82.993197,65.442177,72.92517
0.692941,0.309524,0.375286,0.745882,0.261905,0.471396,0.658824,0.380952,0.277419,0.649412,0.380952,0.26477,0.649412,0.380952,0.26477,0.649412,0.380952,0.26477,0.656471,0.380952,0.224018,0.602353,0.404762,0.118519,0.524706,0.47619,0.047619,0.656471,0.380952,0.224018,0.602353,0.404762,0.118519,0.524706,0.47619,0.047619,0.656471,0.380952,0.224018,0.602353,0.404762,0.118519,0.524706,0.47619,0.047619,62,72,52,74,62,68,70,70,60,70,72,58,60,58,62,60,56,60,68,64,60,58
0.93619,0.065217,0.86907,0.897143,0.217391,0.558541,0.780952,0.26087,0.461988,0.778095,0.195652,0.604207,0.778095,0.195652,0.604207,0.778095,0.195652,0.604207,0.922857,0.108696,0.783427,0.849524,0.217391,0.565217,0.888571,0.108696,0.780115,0.922857,0.108696,0.783427,0.849524,0.217391,0.565217,0.888571,0.108696,0.780115,0.922857,0.108696,0.783427,0.849524,0.217391,0.565217,0.888571,0.108696,0.780115,80,83.636364,0,89.090909,89.090909,87.272727,78.181818,89.090909,52.727273,90.909091,83.636364,81.818182,90.909091,76.363636,90.909091,54.545455,70.909091,96.363636,90.909091,94.545455,90.909091,78.181818
0.6,0.4,0.2,0.702041,0.328571,0.342857,0.670612,0.328571,0.342857,0.485714,0.514286,-0.028571,0.485714,0.514286,-0.028571,0.485714,0.514286,-0.028571,0.606939,0.357143,0.285714,0.591429,0.4,0.2,0.5,0.5,0,0.606939,0.357143,0.285714,0.591429,0.4,0.2,0.5,0.5,0,0.606939,0.357143,0.285714,0.591429,0.4,0.2,0.5,0.5,0,52.222222,66.666667,0,61.111111,68.888889,67.777778,66.666667,64.444444,53.333333,61.111111,60,52.222222,63.333333,62.222222,62.222222,50,62.222222,62.222222,64.444444,56.666667,50,64.444444
0.513087,0.486405,0.026133,0.582729,0.425982,0.143918,0.5,0.47432,0.000654,0.5,0.47432,0,0.5,0.47432,0,0.5,0.47432,0,0.5,0.47432,0,0.526567,0.468278,0.041279,0.475803,0.522659,-0.048408,0.5,0.47432,0,0.526567,0.468278,0.041279,0.475803,0.522659,-0.048408,0.5,0.47432,0,0.526567,0.468278,0.041279,0.475803,0.522659,-0.048408,52.55102,54.387755,55.612245,55.510204,55.306122,56.326531,55.306122,54.081633,54.489796,51.734694,50.510204,52.55102,52.244898,52.346939,51.122449,52.55102,52.346939,52.346939,53.163265,50.510204,51.734694,52.653061
0.472403,0.52,-0.055195,0.418019,0.52,-0.060359,0.5,0.5,0,0.677963,0.43,0.137931,0.677963,0.43,0.137931,0.677963,0.43,0.137931,0.497565,0.5,-0.009693,0.678977,0.35,0.239791,0.575487,0.41,0.153592,0.497565,0.5,-0.009693,0.678977,0.35,0.239791,0.575487,0.41,0.153592,0.497565,0.5,-0.009693,0.678977,0.35,0.239791,0.575487,0.41,0.153592,68.148148,51.851852,0,45.925926,44.444444,46.666667,47.407407,55.555556,49.62963,57.777778,60.740741,67.407407,69.62963,71.851852,73.333333,55.555556,63.703704,74.814815,63.703704,65.185185,56.296296,60.740741
0.555857,0.44,0.111872,0.707108,0.292,0.405963,0.729296,0.252,0.490983,0.840203,0.192,0.610794,0.840203,0.192,0.610794,0.840203,0.192,0.610794,0.770833,0.216,0.562767,0.692789,0.284,0.42471,0.654863,0.34,0.311272,0.770833,0.216,0.562767,0.692789,0.284,0.42471,0.654863,0.34,0.311272,0.770833,0.216,0.562767,0.692789,0.284,0.42471,0.654863,0.34,0.311272,78.333333,66.944444,0,62.777778,65.277778,62.777778,63.888889,68.888889,63.611111,57.777778,66.111111,80.833333,76.666667,76.388889,74.166667,54.166667,71.388889,82.777778,81.388889,80,71.388889,79.166667
0.706494,0.284,0.41746,0.72987,0.308,0.373168,0.735325,0.256,0.480519,0.814156,0.172,0.649266,0.814156,0.172,0.649266,0.814156,0.172,0.649266,0.786494,0.192,0.611147,0.836234,0.192,0.609629,0.796753,0.196,0.598755,0.786494,0.192,0.611147,0.836234,0.192,0.609629,0.796753,0.196,0.598755,0.786494,0.192,0.611147,0.836234,0.192,0.609629,0.796753,0.196,0.598755,84.109589,70.410959,0,68.493151,79.452055,68.767123,69.315068,66.30137,68.493151,70.136986,72.328767,83.287671,83.287671,78.90411,77.808219,56.164384,75.342466,81.917808,81.369863,87.945205,80.273973,75.616438
0.640093,0.358,0.27969,0.636481,0.388,0.219605,0.665328,0.31,0.374051,0.875419,0.154,0.688158,0.875419,0.154,0.688158,0.875419,0.154,0.688158,0.820562,0.19,0.61717,0.86031,0.172,0.658166,0.810533,0.188,0.621066,0.820562,0.19,0.61717,0.86031,0.172,0.658166,0.810533,0.188,0.621066,0.820562,0.19,0.61717,0.86031,0.172,0.658166,0.810533,0.188,0.621066,86.122449,63.537415,0,63.673469,90.748299,64.217687,65.306122,64.353741,60.816327,67.619048,74.285714,86.666667,87.07483,75.102041,84.62585,54.421769,69.659864,85.034014,88.435374,91.972789,80.816327,84.217687
0.526921,0.462,0.054209,0.650986,0.396,0.206375,0.615818,0.396,0.177686,0.830438,0.178,0.635986,0.830438,0.178,0.635986,0.830438,0.178,0.635986,0.785461,0.238,0.516826,0.80259,0.232,0.52778,0.653182,0.346,0.303363,0.785461,0.238,0.516826,0.80259,0.232,0.52778,0.653182,0.346,0.303363,0.785461,0.238,0.516826,0.80259,0.232,0.52778,0.653182,0.346,0.303363,80,64.897959,0,65.442177,62.44898,64.62585,64.62585,67.482993,61.768707,54.965986,59.863946,83.673469,82.585034,76.462585,76.870748,56.462585,58.095238,78.503401,79.319728,81.496599,67.346939,78.911565
0.781465,0.214286,0.565517,0.79405,0.285714,0.428571,0.638444,0.404762,0.186788,0.811213,0.261905,0.483221,0.811213,0.261905,0.483221,0.811213,0.261905,0.483221,0.741419,0.333333,0.308235,0.475973,0.452381,0,0.561785,0.404762,0.131387,0.741419,0.333333,0.308235,0.475973,0.452381,0,0.561785,0.404762,0.131387,0.741419,0.333333,0.308235,0.475973,0.452381,0,0.561785,0.404762,0.131387,62.222222,80,0,71.111111,80,82.222222,82.222222,93.333333,48.888889,71.111111,37.777778,62.222222,88.888889,55.555556,66.666667,55.555556,62.222222,66.666667,91.111111,77.777778,60,55.555556
0.987179,0.013158,0.973684,0.980981,0.026316,0.947405,0.984985,0.013158,0.973684,0.984985,0.013158,0.973684,0.984985,0.013158,0.973684,0.984985,0.013158,0.973684,0.995572,0.013158,0.973672,0.984985,0.013158,0.973684,0.987179,0.013158,0.973684,0.995572,0.013158,0.973672,0.984985,0.013158,0.973684,0.987179,0.013158,0.973684,0.995572,0.013158,0.973672,0.984985,0.013158,0.973684,0.987179,0.013158,0.973684,98.484848,98.181818,0,100,100,100,98.484848,99.090909,46.969697,98.484848,61.818182,99.393939,98.787879,98.484848,99.69697,51.515152,98.484848,99.69697,99.090909,98.787879,99.393939,98.484848
0.5434,0.218216,0.101922,0.723253,0.185958,0.270392,0.899091,0.060721,0.771249,0.969225,0.030361,0.883301,0.969225,0.030361,0.883301,0.969225,0.030361,0.883301,0.990716,0.001898,0.992593,0.499441,0.151803,0,0.498015,0.163188,0.011084,0.990716,0.001898,0.992593,0.499441,0.151803,0,0.498015,0.163188,0.011084,0.990716,0.001898,0.992593,0.499441,0.151803,0,0.498015,0.163188,0.011084,74.74359,81.538462,0,61.153846,?,85.512821,84.74359,96.153846,85.25641,78.076923,77.179487,93.846154,99.230769,14.74359,99.74359,85.25641,94.487179,99.74359,96.153846,85.25641,80.641026,85.25641
0.708754,0.301587,0.394537,0.864422,0.174603,0.646609,0.82413,0.164021,0.665983,0.840404,0.185185,0.624809,0.840404,0.185185,0.624809,0.840404,0.185185,0.624809,0.843154,0.174603,0.645887,0.82413,0.164021,0.665983,0.748036,0.248677,0.500253,0.843154,0.174603,0.645887,0.82413,0.164021,0.665983,0.748036,0.248677,0.500253,0.843154,0.174603,0.645887,0.82413,0.164021,0.665983,0.748036,0.248677,0.500253,79.62963,78.888889,0,77.777778,75.925926,78.518519,81.481481,80,51.851852,68.518519,71.111111,80,83.703704,83.333333,78.148148,51.851852,83.333333,82.592593,80,84.074074,74.444444,83.333333
0.520833,0.48,0.041534,0.533654,0.54,-0.076555,0.527244,0.48,0.038462,0.5,0.48,0,0.5,0.48,0,0.5,0.48,0,0.550481,0.48,0.03537,0.5,0.48,0,0.512821,0.48,0.03537,0.550481,0.48,0.03537,0.5,0.48,0,0.512821,0.48,0.03537,0.550481,0.48,0.03537,0.5,0.48,0,0.512821,0.48,0.03537,65,70,0,75,66.666667,66.666667,61.666667,61.666667,50,71.666667,71.666667,51.666667,58.333333,50,60,50,58.333333,56.666667,61.666667,56.666667,55,50
0.726926,0.272,0.454508,0.89468,0.198,0.603429,0.702751,0.326,0.349872,0.848123,0.182,0.633041,0.848123,0.182,0.633041,0.848123,0.182,0.633041,0.80675,0.218,0.562993,0.850246,0.206,0.585253,0.789079,0.21,0.578909,0.80675,0.218,0.562993,0.850246,0.206,0.585253,0.789079,0.21,0.578909,0.80675,0.218,0.562993,0.850246,0.206,0.585253,0.789079,0.21,0.578909,83.129252,85.714286,0,84.489796,82.585034,85.442177,84.081633,85.170068,83.129252,72.517007,71.70068,82.993197,80.952381,65.714286,80.408163,51.70068,67.07483,81.496599,85.170068,86.258503,76.870748,77.414966
0.676373,0.323077,0.353081,0.792377,0.223077,0.552788,0.774148,0.2,0.597811,0.774148,0.2,0.597811,0.774148,0.2,0.597811,0.774148,0.2,0.597811,0.798059,0.2,0.598575,0.774148,0.2,0.597811,0.723082,0.307692,0.38447,0.798059,0.2,0.598575,0.774148,0.2,0.597811,0.723082,0.307692,0.38447,0.798059,0.2,0.598575,0.774148,0.2,0.597811,0.723082,0.307692,0.38447,76.111111,79.444444,0,76.666667,72.777778,76.111111,77.222222,78.888889,53.333333,65.555556,66.666667,78.888889,77.222222,78.888889,76.111111,50,78.888889,77.222222,78.888889,75.555556,65,78.333333
0.675,0.328947,0.34663,0.730556,0.342105,0.321429,0.660069,0.315789,0.385445,0.609722,0.447368,0.134048,0.609722,0.447368,0.134048,0.609722,0.447368,0.134048,0.758681,0.302632,0.388811,0.722569,0.342105,0.310056,0.681944,0.315789,0.364903,0.758681,0.302632,0.388811,0.722569,0.342105,0.310056,0.681944,0.315789,0.364903,0.758681,0.302632,0.388811,0.722569,0.342105,0.310056,0.681944,0.315789,0.364903,70,76,0,72,74,75,68,74,73,79,70,76,71,70,74,55,75,78,73,79,75,74
0.497674,0.5,-0.00467,0.60646,0.409091,0.183084,0.572868,0.443182,0.111801,0.48863,0.511364,-0.022727,0.48863,0.511364,-0.022727,0.48863,0.511364,-0.022727,0.48863,0.511364,-0.022727,0.544444,0.477273,0.036998,0.601809,0.397727,0.203723,0.48863,0.511364,-0.022727,0.544444,0.477273,0.036998,0.601809,0.397727,0.203723,0.48863,0.511364,-0.022727,0.544444,0.477273,0.036998,0.601809,0.397727,0.203723,52.173913,55.652174,61.73913,56.521739,52.173913,53.913043,52.173913,57.391304,56.521739,45.217391,49.565217,50.434783,52.173913,54.782609,49.565217,52.173913,53.043478,49.565217,56.521739,50.434783,52.173913,53.043478
0.751324,0.035778,0.546597,0.872975,0.019678,0.693454,0.760202,0.019678,0.693454,0.499533,0.042934,0,0.499533,0.042934,0,0.499533,0.042934,0,0.499533,0.042934,0,0.855452,0.019678,0.693454,0.763357,0.033989,0.560152,0.499533,0.042934,0,0.855452,0.019678,0.693454,0.763357,0.033989,0.560152,0.499533,0.042934,0,0.855452,0.019678,0.693454,0.763357,0.033989,0.560152,98.545455,98.545455,0,98.30303,98.545455,98.545455,98.545455,98.545455,22.545455,96.848485,96.606061,98.545455,98.545455,98.545455,96.848485,96.363636,98.545455,96.363636,98.545455,96.848485,96.727273,98.545455
0.585947,0.209302,0.176627,0.714733,0.13059,0.207677,0.710451,0.143113,0,0.499478,0.143113,0,0.499478,0.143113,0,0.499478,0.143113,0,0.499478,0.143113,0,0.499478,0.143113,0,0.585269,0.220036,0.159727,0.499478,0.143113,0,0.499478,0.143113,0,0.585269,0.220036,0.159727,0.499478,0.143113,0,0.499478,0.143113,0,0.585269,0.220036,0.159727,86.181818,88,0,85.090909,84.121212,87.515152,87.878788,87.515152,43.272727,83.636364,83.393939,87.515152,86.060606,87.030303,83.636364,86.060606,86.060606,86.060606,87.515152,83.151515,82.909091,86.909091
0.834552,0.021467,0.673099,0.812232,0.010733,0.807175,0.842105,0.010733,0.807175,0.486842,0.033989,0,0.486842,0.033989,0,0.486842,0.033989,0,0.486842,0.033989,0,0.83538,0.010733,0.807175,0.83655,0.021467,0.673099,0.486842,0.033989,0,0.83538,0.010733,0.807175,0.83655,0.021467,0.673099,0.486842,0.033989,0,0.83538,0.010733,0.807175,0.83655,0.021467,0.673099,99.272727,99.272727,0,99.151515,99.272727,99.272727,99.272727,99.272727,4.484848,98.545455,97.575758,99.272727,99.272727,99.272727,98.181818,97.575758,99.272727,97.575758,99.272727,99.151515,98.424242,99.272727
1,0,1,1,0,1,1,0,1,0.480769,0.023256,0,0.480769,0.023256,0,0.480769,0.023256,0,0.480769,0.023256,0,1,0,1,1,0,1,0.480769,0.023256,0,1,0,1,1,0,1,0.480769,0.023256,0,1,0,1,1,0,1,100,100,0,100,100,100,100,100,22.317073,100,99.02439,100,100,100,98.780488,98.780488,100,98.780488,100,100,100,100
0.746775,0.35514,0.507301,0.726092,0.570093,0.266073,0.691183,0.551402,0.241135,0.748063,0.378505,0.483677,0.748063,0.378505,0.483677,0.748063,0.378505,0.483677,0.750976,0.378505,0.488793,0.792302,0.378505,0.47852,0.730965,0.383178,0.472986,0.750976,0.378505,0.488793,0.792302,0.378505,0.47852,0.730965,0.383178,0.472986,0.750976,0.378505,0.488793,0.792302,0.378505,0.47852,0.730965,0.383178,0.472986,69.454545,45.454545,50.545455,61.818182,64,0,57.454545,61.090909,0,67.272727,73.818182,57.454545,68,58.909091,62.909091,38.181818,48.363636,65.090909,65.090909,80,70.545455,65.818182
0.576535,0.370861,0.139426,0.595085,0.344371,0.13467,0.561092,0.337748,0.128748,0.561092,0.337748,0.128748,0.561092,0.337748,0.128748,0.561092,0.337748,0.128748,0.596639,0.317881,0.22531,0.576632,0.337748,0.109814,0.532634,0.397351,0.069051,0.596639,0.317881,0.22531,0.576632,0.337748,0.109814,0.532634,0.397351,0.069051,0.596639,0.317881,0.22531,0.576632,0.337748,0.109814,0.532634,0.397351,0.069051,71.904762,70,0,70,75.238095,68.571429,67.142857,70.47619,64.285714,77.619048,73.333333,70.47619,65.714286,63.333333,73.333333,66.666667,64.761905,77.142857,70.47619,77.619048,75.714286,65.238095
0.539624,0.433962,0.075815,0.739788,0.264151,0.393791,0.510008,0.320755,0,0.5,0.320755,0,0.5,0.320755,0,0.5,0.320755,0,0.563317,0.386792,0.091175,0.5,0.320755,0,0.609069,0.367925,0.121547,0.563317,0.386792,0.091175,0.5,0.320755,0,0.609069,0.367925,0.121547,0.563317,0.386792,0.091175,0.5,0.320755,0,0.609069,0.367925,0.121547,73.103448,73.103448,0,62.068966,68.965517,69.655172,68.965517,59.310345,57.931034,71.724138,73.103448,57.931034,62.068966,31.034483,62.758621,68.965517,66.206897,57.241379,59.310345,69.655172,57.241379,68.965517
0.561488,0.300971,0.125804,0.644386,0.230583,0.233271,0.525508,0.220874,0.089823,0.634819,0.213592,0.133958,0.634819,0.213592,0.133958,0.634819,0.213592,0.133958,0.647581,0.211165,0.183136,0.698046,0.196602,0.231626,0.57926,0.286408,0.186806,0.647581,0.211165,0.183136,0.698046,0.196602,0.231626,0.57926,0.286408,0.186806,0.647581,0.211165,0.183136,0.698046,0.196602,0.231626,0.57926,0.286408,0.186806,78.347107,76.528926,0,78.016529,71.900826,79.504132,79.504132,79.008264,77.68595,71.570248,72.727273,79.173554,76.198347,79.669421,73.719008,77.68595,78.677686,77.85124,78.016529,79.008264,72.231405,78.677686
0.492488,0.288889,0.088785,0.492788,0.311111,0.018692,0.484375,0.288889,0,0.5,0.288889,0,0.5,0.288889,0,0.5,0.288889,0,0.5,0.288889,0,0.5,0.288889,0,0.566707,0.344444,0.088831,0.5,0.288889,0,0.5,0.288889,0,0.566707,0.344444,0.088831,0.5,0.288889,0,0.5,0.288889,0,0.566707,0.344444,0.088831,70,70.833333,0,65,58.333333,66.666667,73.333333,75,65.833333,69.166667,70,67.5,69.166667,73.333333,65,75,73.333333,75,75,63.333333,65,74.166667
0.492261,0.470175,0.068082,0.82107,0.231579,0.520349,0.767989,0.280702,0.439611,0.832919,0.22807,0.532869,0.832919,0.22807,0.532869,0.832919,0.22807,0.532869,0.770172,0.294737,0.388006,0.498503,0.414035,0,0.683751,0.326316,0.323282,0.770172,0.294737,0.388006,0.498503,0.414035,0,0.683751,0.326316,0.323282,0.770172,0.294737,0.388006,0.498503,0.414035,0,0.683751,0.326316,0.323282,70.60241,69.638554,0,49.638554,79.277108,78.554217,79.036145,77.590361,59.036145,40.240964,49.638554,76.86747,74.216867,66.746988,66.746988,59.036145,71.084337,76.144578,79.518072,54.457831,51.807229,59.036145
0.776897,0.214286,0.543726,0.893567,0.170068,0.631172,0.788815,0.180272,0.596593,0.799052,0.210884,0.542654,0.799052,0.210884,0.542654,0.799052,0.210884,0.542654,0.745885,0.207483,0.549102,0.790621,0.227891,0.494327,0.76112,0.231293,0.502489,0.745885,0.207483,0.549102,0.790621,0.227891,0.494327,0.76112,0.231293,0.502489,0.745885,0.207483,0.549102,0.790621,0.227891,0.494327,0.76112,0.231293,0.502489,84.941176,85.411765,0,82.117647,80.235294,79.058824,80.235294,83.058824,69.882353,79.529412,79.294118,82.352941,81.647059,78.588235,80.470588,64.705882,78.823529,78.823529,83.058824,80.705882,75.764706,79.058824
0.729167,0.25,0.44898,0.871528,0.194444,0.571429,0.638889,0.277778,0.347826,0.590278,0.333333,0.217391,0.590278,0.333333,0.217391,0.590278,0.333333,0.217391,0.590278,0.333333,0.217391,0.5,0.333333,0,0.822917,0.222222,0.454545,0.590278,0.333333,0.217391,0.5,0.333333,0,0.822917,0.222222,0.454545,0.590278,0.333333,0.217391,0.5,0.333333,0,0.822917,0.222222,0.454545,95,80,0,75,92.5,87.5,90,92.5,75,82.5,87.5,85,77.5,85,75,75,75,75,92.5,92.5,77.5,82.5
1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0.493902,0.405941,0,0.98374,0.019802,0.958943,1,0,1,0.493902,0.405941,0,0.98374,0.019802,0.958943,1,0,1,0.493902,0.405941,0,0.98374,0.019802,0.958943,100,100,0,100,100,100,100,100,99.285714,100,100,100,100,39.285714,100,60.714286,100,100,100,99.285714,80.714286,60.714286
